project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_government,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,functional_size_group_l_1000_2999,functional_size_group_m_100_999,functional_size_group_s_100,functional_size_group_xl_3000_8999,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxs,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_71_80,project_prf_team_size_group_9_14,project_prf_team_size_group_missing,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_stand_alone_1,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_no,tech_tf_dbms_used_yes,project_prf_cost_currency_canada_dollar,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_new_zealand_dollar,project_prf_cost_currency_united_kingdom_pound_sterling,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no,project_prf_currency_multiple_yes_10_000,external_eef_data_quality_rating_a,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes
2008,government,financial transaction process/accounting,COOL:Gen,41.068195,25.631386,4,0,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2007,government,financial transaction process/accounting,PL/I,492.3077,4.8747096,2,0,1,0,0,0,0,0,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
2008,government,business application,.Net,439.5167,25.62844,17,7,1,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
2006,government,financial transaction process/accounting,COBOL,203.24626,12.396806,2,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2009,government; health sciences,middleware,CLIPPER,14.675165,4.817644,2,0,1,0,0,0,0,0,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2010,government,financial transaction process/accounting,Java,220.75294,15.2612,3,0,1,0,0,0,0,0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2008,government,business application,COOL:Gen,142.24089,10.915636,11,0,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False
2001,government,reporting,COBOL,431.56024,17.1173,8,0,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2008,government,missing,PL/I,12.14334,8.357908,2,4,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2009,government,financial transaction process/accounting,Java,349.20706,16.544962,4,2,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False
2006,government; health sciences,"document management; financial transaction process/accounting; image, video or sound processing",Datastage,400.3048,11.179863,2,2,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2007,government,financial transaction process/accounting,ABAP,465.87143,9.041787,4,0,1,0,0,0,0,0,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2009,government; municipality,business application,C#,77.79994,6.172517,7,2,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2008,government,business application,COOL:Gen,672.3956,10.977921,15,0,0,0,0,0,0,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
2008,government,financial transaction process/accounting,Oracle,62.94722,14.779234,7,0,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
2007,government,financial transaction process/accounting,PL/I,409.17618,14.715792,2,4,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False
2012,government,financial transaction process/accounting,PHP,174.72313,3.6213596,18,2,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2003,government; health sciences,reporting,PHP,122.18587,4.618824,14,2,1,0,0,0,0,0,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2008,government,customer billing/relationship management,COOL:Gen,12.766628,5.914138,2,0,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2008,government,business application,COBOL,275.36954,5.922729,16,0,1,0,0,0,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2009,government,financial transaction process/accounting,.Net,218.54253,10.187544,13,0,1,0,0,0,0,0,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
2004,government; health sciences,financial transaction process/accounting,Java,647.06464,8.012392,3,5,1,0,0,0,0,0,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2001,government,financial transaction process/accounting,C#,682.45197,8.703112,9,0,1,0,0,0,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
