isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_joint_application_development_jad,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_multifunctional_teams,process_pmf_development_methodologies_rapid_application_development_rad,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_timeboxing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_government,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxs,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_stand_alone_1,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_no,tech_tf_dbms_used_yes,project_prf_cost_currency_canada_dollar,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_new_zealand_dollar,project_prf_cost_currency_united_kingdom_pound_sterling,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no,project_prf_currency_multiple_yes_10_000,project_prf_case_tool_used_don_t_know,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes
24563,2005,public administration,missing,Java,331,2087,2087,6.3,6.3,0.0,47.3,4.1,7.0,Missing,7.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24586,1993,public administration,management information system,NATURAL,25,644,644,25.8,25.8,0.0,4.2,4.2,6.0,1,1.0,4,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24620,2010,government; public administration,electronic data interchange; operating system or software utility,ABAP,360,13390,13390,37.2,37.2,5.6,30.0,1.3,12.0,21-30,23.0,15,6,49753.0,1,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24645,2009,government,business application,Java,302,2936,2936,9.7,9.7,0.0,43.1,4.1,7.0,Missing,7.0,2,0,187920.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24680,2008,government,catalogue/register of things or events,PL/I,74,1640,1640,22.2,22.2,0.0,6.2,0.8,12.0,05-Aug,8.0,14,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24701,2014,government,business application,Oracle,33,667,667,20.2,20.2,0.0,82.5,4.1,0.4,Missing,7.0,3,0,60115.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24723,2009,government,business application,Java,256,1454,1454,5.7,5.7,0.0,111.3,4.1,2.3,Missing,7.0,2,0,93040.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24787,2005,government,management of licences and permits,COOL:Gen,81,1098,1098,13.6,13.6,0.0,16.2,4.1,5.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24887,2006,government; public administration,document management,Java,185,4294,4294,13.3,13.1,0.0,20.6,4.1,6.7,05-Aug,6.0,1,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
24972,2005,government,management of licences and permits,Java,175,2393,2393,13.7,13.7,0.0,20.6,4.1,10.0,Missing,7.0,9,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24986,2008,government,workflow support & management,C#,89,2343,2343,26.3,26.3,22.5,5.6,0.9,16.0,05-Aug,6.0,10,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25059,2012,government,business application,SQL,902,17869,17869,19.8,19.8,0.0,59.3,4.1,15.2,Missing,7.0,2,0,1143520.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25144,2008,defence; government,financial transaction process/accounting,COBOL,32,465,465,14.5,14.5,0.0,1.5,4.1,21.6,Missing,7.0,2,0,13867.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25160,2006,community services; government,online analysis and reporting,PL/I,111,2200,2200,19.8,19.8,18.0,8.5,1.4,13.0,05-Aug,6.0,14,4,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25271,2006,government,catalogue/register of things or events; customer relationship management,Oracle,1095,21665,22444,19.8,20.5,0.0,547.5,7.4,2.0,71-80,74.0,3,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25285,2009,government; municipality,catalogue/register of things or events; electronic data interchange,C#,242,6057,6057,25.0,25.0,12.4,24.2,2.7,10.0,Sep-14,9.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25315,2008,defence; government,reporting,COBOL,14,388,388,27.7,27.7,0.0,0.9,4.1,16.1,Missing,7.0,2,0,9612.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25390,2008,government,document management; management or performance reporting,Java,61,1040,1056,17.0,17.3,0.0,12.2,6.1,5.0,2,2.0,2,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25426,2007,government,complex process control; document management; electronic data interchange; financial transaction process/accounting; personal productivity (e.g. spreadsheet); workflow support & management,PL/I,993,46101,46101,46.4,46.4,13.1,11.4,0.8,87.0,15-20,15.0,15,5,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25495,2007,government,"job, case, incident, project management; online analysis and reporting; personal productivity (e.g. spreadsheet)",Visual Basic,144,1246,1246,8.7,8.7,27.8,24.0,4.8,6.0,05-Aug,5.0,13,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25506,2008,government,management of licences and permits,COOL:Gen,53,2053,2053,38.7,38.7,37.7,1.6,4.1,32.4,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25526,2008,defence; government,financial transaction process/accounting,COBOL,37,336,336,9.1,9.1,0.0,1.8,4.1,20.8,Missing,7.0,2,0,25122.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25618,2009,government,catalogue/register of things or events,C#,298,13489,13489,45.3,45.3,6.7,17.5,0.7,17.0,21-30,24.0,15,2,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25630,2010,government,customer billing; financial transaction process/accounting; management or performance reporting,PL/I,303,8490,8490,28.0,28.0,3.3,50.5,3.9,6.0,Sep-14,13.0,13,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25674,2005,government,management or performance reporting,ABAP,122,902,902,7.4,7.4,24.6,15.3,2.5,8.0,05-Aug,6.0,15,6,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25691,2006,government,management of licences and permits,COOL:Gen,635,7068,7068,11.1,11.1,17.3,47.4,4.1,13.4,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25782,2007,government,management or performance reporting,Oracle,1570,4937,4937,3.1,3.1,0.0,157.0,39.3,10.0,03-Apr,4.0,11,1,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
25816,2008,government,logistic or supply planning & control,PL/I,294,13326,13326,45.3,45.3,78.2,21.0,1.5,14.0,Sep-14,14.0,15,7,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
25825,2008,government,management of licences and permits,COOL:Gen,134,1564,1564,11.7,11.7,0.0,18.4,4.1,7.3,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
26019,2005,government,catalogue/register of things or events; document management; workflow support & management,Java,234,2640,2640,11.3,11.3,0.0,33.4,5.6,7.0,05-Aug,6.0,11,0,77000.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
26033,2006,government,management of licences and permits,COOL:Gen,500,4979,4979,10.0,10.0,12.0,26.6,4.1,18.8,Missing,7.0,8,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
26034,2010,public sector,project management,Proprietary Agile Platform,143,98,98,0.7,0.7,0.0,28.6,4.1,5.0,Missing,7.0,5,0,49753.0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
