<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
ISBSG_Project_ID,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business_Application_Infrastructure_Software,Project_PRF_Application_Group_Infrastructure_Software,Project_PRF_Application_Group_Mathematically_intensive_application,Project_PRF_Application_Group_MathematicallyIntensive_Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_RealTime_Application,Project_PRF_Development_Type_New_Development,Project_PRF_Development_Type_Redevelopment,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multitier,Tech_TF_Architecture_Multitier__Client_server,Tech_TF_Architecture_Multitier_with_web_interface,Tech_TF_Architecture_Multitier_with_web_public_interface,Tech_TF_Architecture_Stand_alone,Tech_TF_Architecture_Standalone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not_Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
24898,1999,Missing,Missing,Missing,Missing,219.0,M1,510.0,510,2.3,2.3,73.0,3.0,3-4,3.0,Missing,4,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
24900,1995,Missing,Missing,Missing,SQL,572.0,M2,13020.0,13020,22.8,22.8,28.6,20.0,5-8,8.0,Missing,4,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24902,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,7.0,XXS,1421.0,1421,203.0,203.0,0.5,13.0,21-30,21.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24903,2006,Missing,Missing,Financial transaction process/accounting;,Java,,S,528.0,528,,,,3.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24904,2014,Communication,Telecommunications;,Stock control & order processing;,Java,169.0,M1,1749.0,1749,10.3,10.3,49.7,3.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24906,2003,Missing,Missing,Missing,C#,538.0,M2,5482.0,5482,10.2,10.2,,,Missing,,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24911,1999,Communication,Communications;,Missing,Periproducer,118.0,M1,212.0,212,1.8,1.8,59.0,2.0,5-8,5.0,Missing,4,,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24913,2006,Communication,Communications;,Embedded system/real-time application;,Missing,,M1,4379.0,4379,,,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24917,1999,Missing,Missing,Missing,Missing,211.0,M1,3136.0,3136,14.9,14.9,30.1,7.0,5-8,5.0,Missing,4,,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
24924,2015,Communication,Telecommunications;,Customer relationship management;,Siebel,219.0,M1,3196.0,3196,14.6,14.6,19.9,11.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24927,2005,Manufacturing,Manufacturing;,Missing,Missing,435.0,M2,6513.0,6513,15.0,15.0,,,Missing,,Missing,2,,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24929,2002,Construction,Construction;,Personnel system;,Script Language,376.0,M2,1323.0,1323,3.5,3.5,125.3,3.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24930,2003,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;Client Server;,Missing,,S,640.0,640,,,,2.3,Missing,,Missing,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24933,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M2,743.0,743,,,,3.5,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24937,1999,Insurance,Insurance;,Financial transaction process/accounting;,COBOL,434.0,M2,11922.0,11922,27.5,27.5,33.4,13.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
24945,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,26.0,XS,2194.0,2194,84.4,84.4,1.4,18.0,31-40,38.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24955,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,8.0,XXS,816.0,816,102.0,102.0,0.5,16.0,31-40,35.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24957,2013,Insurance,Insurance;,Unknown;,Missing,192.0,M1,2622.0,2622,13.7,13.7,27.8,6.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24960,2010,Manufacturing,Manufacturing;,Customer management;,Java,2551.0,L,,205,,0.1,283.4,9.0,Missing,,Missing,8,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
24963,2012,Logistics,Logistics;,Business Application;,.Net,30.0,S,15.0,15,0.5,0.5,150.0,0.2,Missing,,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24964,2001,Insurance,Insurance;,Document management;,Visual Basic,437.0,M2,1520.0,1520,3.5,3.5,145.7,3.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
24967,1999,Communication,Communications;,Transaction/Production System;,Visual Basic,59.0,S,340.0,411,5.8,7.0,19.7,3.0,1,1.0,Missing,4,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24975,2004,Insurance,Insurance;,Missing,PL/I,348.0,M2,2266.0,2266,6.5,6.5,38.7,9.0,Missing,,Waterfall (incl Linear Processing & SSADM);,4,,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24977,2004,Missing,Missing,Missing,Java,85.0,S,497.0,497,5.8,5.8,14.2,6.0,Missing,,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24978,1991,Mining,Oil;,Missing,IDEAL,1481.0,L,16357.0,16357,11.0,11.0,39.0,38.0,5-8,7.0,Missing,2,,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24979,2010,Manufacturing,Manufacturing;,Technical support for diagnostic and repair;,Java,85.0,S,,392,,4.6,17.0,5.0,Missing,,Missing,8,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
24982,2002,Communication,Communications;,Directory Assistance;,Visual C++,84.0,S,2501.0,2501,29.8,29.8,30.0,2.8,9-14,9.0,Missing,10,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24983,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M2,3312.0,3312,,,,5.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24984,2003,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;Client Server;,Missing,,M2,295.0,295,,,,3.2,Missing,,Missing,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24986,2008,Government,Government;,Workflow support & management;,C#,89.0,S,2343.0,2343,26.3,26.3,5.6,16.0,5-8,6.0,Missing,10,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24994,2004,Communication,Telecommunication;,Missing,Java,41.0,S,304.0,304,7.4,7.4,8.0,5.1,Missing,,Missing,3,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24995,1999,Missing,Missing,Missing,C,39.0,S,1313.0,1313,33.7,33.7,5.6,7.0,3-4,3.0,Missing,4,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24997,2000,Communication,Communications;,Management Information System;,Oracle,1181.0,L,3006.0,3622,2.5,3.1,98.4,12.0,Missing,,Joint Application Development (JAD);,6,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25004,2014,Communication,Telecommunications;,Customer relationship management;,Java,59.0,S,193.0,193,3.3,3.3,12.3,4.8,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25014,2013,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,38.0,S,4618.0,4618,121.5,121.5,2.5,15.0,71-80,71.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25041,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,241.0,M1,19880.0,19880,82.5,82.5,17.2,14.0,101+,130.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25046,2014,Insurance,Insurance;,Unknown;,Missing,216.0,M1,1256.0,1256,5.8,5.8,31.3,6.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25052,2013,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,8.0,XXS,1749.0,1749,218.6,218.6,0.8,10.0,21-30,21.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25053,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,54.0,S,7529.0,7529,139.4,139.4,2.3,24.0,41-50,48.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25059,2012,Government,Government;,Business Application;,SQL,902.0,M2,17869.0,17869,19.8,19.8,59.3,15.2,Missing,,Missing,2,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25066,2015,Insurance,Insurance;,Financial transaction process/accounting;,COBOL,770.0,M2,5302.0,5302,6.9,6.9,111.6,6.9,5-8,5.0,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25069,2012,Communication,Telecommunications;,Data Warehouse system;,Shell,55.0,S,678.0,678,12.3,12.3,14.9,3.7,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25081,2009,Education,"Education Institution;Electricity, Gas, Water;IEEE;",Content management system;Dynamic website;,Java,135.0,M1,600.0,600,4.4,4.4,45.0,3.0,5-8,5.0,Agile Development;Personal Software Process (PSP);Unified Process;,18,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
