isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
29960,2015,Communication,telecommunications,online. esales,Missing,79.0,1639.0,1639.0,20.7,20.7,0.8500000000000001,20.3,4.8,3.9,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
10003,2015,Communication,telecommunications,online. esales,Missing,67.0,741.0,741.0,11.1,11.1,0.8500000000000001,15.2,4.8,4.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
15392,2014,Communication,telecommunications,online. esales,Missing,70.0,2468.0,2468.0,35.3,35.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
20933,2006,Communication,communications,embedded system/real-time application,Missing,174.0,5324.0,5324.0,11.0,11.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24145,2006,Manufacturing,manufacturing,embedded system/real-time application,Missing,174.0,763.0,763.0,11.0,11.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17387,2007,Government,government,"catalogue/register of things or events; job, case, incident, project management",PL/I,123.0,1050.0,1050.0,8.5,8.5,48.8,20.5,3.4,6.0,5-8,6.0,13,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
11090,2008,Communication,communications; telecom,migration tool; network management,Pro*C,58.0,1536.0,1536.0,26.5,26.5,0.0,11.6,1.3,5.0,9-14,9.0,16,2,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22340,2014,Communication,telecommunications,logistic or supply planning & control,ABAP,91.0,1066.0,1066.0,11.7,11.7,0.8500000000000001,26.8,4.8,3.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
19189,2014,Communication,telecommunications,logistic or supply planning & control,Java,73.0,1765.0,1765.0,24.2,24.2,0.8500000000000001,16.2,4.8,4.5,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
15521,2012,Communication,telecommunications,logistic or supply planning & control,Java,73.0,1938.0,1938.0,26.5,26.5,0.8500000000000001,11.6,4.8,6.3,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25611,2010,Service Industry,community services,complex process control; financial transaction process/accounting; logistic or supply planning & control,ABAP,198.0,8012.0,8012.0,40.5,40.5,0.0,18.0,1.4,11.0,9-14,13.0,16,4,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
28418,2009,Manufacturing,manufacturing,exchange system,PL/I,104.0,1927.5,843.0,11.0,8.1,0.0,14.9,4.8,7.0,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
19913,1999,Missing,missing,internet banking,COBOL,261.0,8641.0,8641.0,33.1,33.1,0.8500000000000001,18.1,3.6,14.4,5-8,5.0,2,3,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
23782,1998,Missing,missing,internet banking,C,217.0,8640.0,8640.0,39.8,39.8,0.8500000000000001,17.9,0.8,12.1,21-30,21.2,2,3,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32306,1998,Missing,missing,internet banking,C,1027.0,34560.0,34560.0,33.7,33.7,0.8500000000000001,84.9,4.0,12.1,21-30,21.2,2,3,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
18559,2009,Manufacturing,manufacturing,car embedded computer management,Java,89.0,1927.5,2421.0,11.0,27.2,0.0,8.2,4.8,10.9,Missing,7.0,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
13965,2000,Missing,missing,office automation system,COBOL,37.0,2489.0,2489.0,67.3,67.3,0.8500000000000001,4.5,2.3,8.2,2,2.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
20158,1999,Missing,missing,office automation system,Brightware proprietary,51.0,1690.0,1690.0,33.1,33.1,0.8500000000000001,3.7,2.4,13.9,1,1.5,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
12342,1999,Missing,missing,office automation system,COBOL,134.0,2103.0,2103.0,15.7,15.7,0.8500000000000001,25.3,8.4,5.3,3-4,3.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31161,2014,Communication,telecommunications,financial transaction processing & accounting,ABAP,151.0,2991.0,2991.0,19.8,19.8,0.8500000000000001,50.3,4.8,3.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
17588,2015,Communication,telecommunications,financial transaction processing & accounting,ABAP,64.0,716.0,716.0,11.2,11.2,0.8500000000000001,9.3,4.8,6.9,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
13403,2005,Communication,communications,telecom data circuits,C++,184.0,1830.0,1830.0,9.9,9.9,0.0,51.1,8.5,3.6,5-8,6.0,14,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
14198,2009,Manufacturing,manufacturing,salaries reporting,Visual Basic,82.0,1927.5,441.0,11.0,5.4,0.0,23.4,4.8,3.5,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
17592,2010,Manufacturing,manufacturing,suppliers management,Java,55.0,1927.5,1147.0,11.0,20.9,0.0,15.7,4.8,3.5,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
22128,2009,Manufacturing,manufacturing,suppliers management,PHP,358.0,1927.5,2850.0,11.0,8.0,2.8,37.7,4.8,9.5,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
29317,2010,Manufacturing,manufacturing,suppliers management,Java,136.0,1927.5,2193.0,11.0,16.1,0.0,19.7,4.8,6.9,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
18948,2006,Electronics & Computers,computers & software,data protection,C,37.0,2182.0,2182.0,59.0,59.0,54.1,4.1,1.4,9.0,3-4,3.0,11,2,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
22865,1996,Insurance,insurance,business system,TELON,1082.0,11581.0,11581.0,10.7,10.7,23.1,67.6,6.1,16.0,9-14,11.0,5,3,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
12857,2006,Electronics & Computers,computers & software,process control; the tool is used by employees of this organization; workflow support & management,Java,615.0,2786.0,2786.0,4.5,4.5,4.9,87.9,5.9,7.0,15-20,15.0,16,4,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22110,2005,Missing,general,"job, case, incident, project management; management or performance reporting; operating system or software utility; telecom & network management; workflow support & management",C++,174.0,8757.0,8757.0,11.0,11.3,0.8500000000000001,28.6,4.8,9.0,5-8,8.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
23436,2010,Manufacturing,manufacturing,after sales management contract service,Java,108.0,1927.5,957.0,11.0,8.9,0.0,12.0,4.8,9.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
19965,2010,Manufacturing,manufacturing,after sales management contract service,Java,50.0,1927.5,778.0,11.0,15.6,60.0,10.0,4.8,5.0,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
25347,1998,Electronics & Computers,electronics,spec/document management,Missing,174.0,5360.0,5360.0,11.0,11.3,0.8500000000000001,28.6,4.8,8.0,Missing,7.0,1,0,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27560,2005,Professional Services,consultancy,operating system or software utility; synchronization of outlook and application,C#,199.0,3861.0,3887.0,19.4,19.5,25.1,39.8,4.0,5.0,9-14,10.0,15,3,0,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
16360,2008,Manufacturing,manufacturing,supplier warranty charge back,Java,1238.0,1927.5,16240.0,11.0,13.1,4.0,147.4,4.8,8.4,Missing,7.0,9,5,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
10404,2010,Manufacturing,manufacturing,logistic indicators,Java,72.0,1927.5,952.0,11.0,13.2,125.0,18.5,4.8,3.9,Missing,7.0,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
