Unnamed_0,External_EEF_Data_Quality_Rating,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Group,Project_PRF_Application_Type,Project_PRF_Development_Type,Tech_TF_Development_Platform,Tech_TF_Language_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Project_PRF_CASE_Tool_Used,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Architecture,Tech_TF_Client_Server,Tech_TF_DBMS_Used,Tech_TF_Tools_Used
23425,B,2010,Banking,Banking;,Missing,Missing,New Development,Multi,4GL,.Net,5667.0,XL,50457.0,50457,8.9,8.9,497.1,11.4,Missing,,Missing,Missing,2,Client server,Yes,Missing,0.0
23426,B,2015,Communication,Telecommunications;,Business Application,Customer relationship management;,Enhancement,Multi,4GL,Visual Basic,108.0,M1,1928.0,1928,17.9,17.9,27.7,3.9,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,0.0
23430,B,2004,Missing,Missing,Missing,Missing,Enhancement,Missing,4GL,Oracle,102.0,M1,1445.0,1445,14.2,14.2,63.8,1.6,Missing,,Missing,Missing,2,Client server,Yes,Missing,0.0
23434,B,2004,Banking,Banking;,Business Application,Financial transaction process/accounting;,New Development,MF,3GL,COBOL,54.0,S,980.0,980,18.1,18.1,,,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
23436,B,2010,Manufacturing,Manufacturing;,Business Application,After Sales management Contract service;,Enhancement,MR,3GL,Java,108.0,M1,,957,,8.9,12.0,9.0,Missing,,Yes,Missing,8,Client server,Yes,Yes,4.0
23437,B,2004,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;Client Server;,Enhancement,Multi,4GL,Missing,,L,2069.0,2069,,,,23.5,Missing,,Missing,Missing,3,Client server,Yes,Missing,0.0
23441,B,2006,Government,Public Administration;,Missing,Missing,Enhancement,MF,4GL,NATURAL,433.0,M2,7980.0,7980,18.4,18.4,14.2,30.4,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
23445,B,2006,Banking,Banking;,Business Application,Financial transaction process/accounting;,Enhancement,MF,4GL,AppBuilder,123.0,M1,2987.0,2987,24.3,24.3,1.4,85.2,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
23453,B,2013,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,Missing,Missing,87.0,S,1241.0,1241,14.3,14.3,22.3,3.9,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,0.0
23457,B,2004,Missing,Missing,Missing,Missing,Enhancement,Missing,2GL,Assembler,341.0,M2,1305.0,1305,3.8,3.8,117.6,2.9,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
23458,B,2009,Manufacturing,Manufacturing;,Business Application,Parts selling;,Enhancement,Multi,4GL,ABAP,18.0,XS,,315,,17.5,2.6,6.9,Missing,,Missing,Missing,8,Client server,Yes,Yes,2.0
23459,B,2004,Banking,Banking;,Missing,Missing,New Development,MF,3GL,COBOL,830.0,M2,6053.0,6053,7.3,7.3,37.7,22.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,2.0
23466,B,2003,Insurance,Insurance;,Business Application,Sales contact management;,New Development,MF,Missing,HLL/WB,270.0,M1,3760.0,3760,13.9,13.9,30.0,9.0,5-8,5.0,Yes,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,1.0
23467,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,7.0,XXS,682.0,682,97.4,97.4,0.5,14.0,15-20,19.0,Missing,Missing,2,Missing,Missing,Missing,0.0
23472,B,2012,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,3.0,XXS,1105.0,1105,368.3,368.3,0.2,14.0,31-40,34.0,Missing,Missing,2,Missing,Missing,Missing,0.0
23478,A,1996,Communication,Communications;,Business Application,Transaction/Production System;,Enhancement,MF,Missing,Missing,95.0,S,260.0,260,2.7,2.7,31.7,3.0,Missing,,Don't Know,Missing,4,Stand alone,No,Missing,0.0
23481,B,2004,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,Missing,55.0,S,789.0,789,14.3,14.3,21.2,2.6,Missing,,Missing,Missing,2,Client server,Yes,Missing,0.0
23483,B,2000,Communication,Communications;,Missing,Missing,New Development,PC,3GL,Java,204.0,M1,1212.0,1212,5.9,5.9,15.7,13.0,Missing,,Missing,Missing,3,Missing,Missing,Missing,2.0
23488,B,2004,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;Client Server;,Enhancement,Multi,4GL,Missing,,M2,5049.0,5049,,,,5.4,Missing,,Missing,Missing,3,Client server,Yes,Missing,0.0
23493,B,2002,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,Enhancement,MF,3GL,Visual Basic,147.0,M1,6062.0,6062,41.2,41.2,36.8,4.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,0.0
23494,B,2011,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,100.0,M1,9436.0,9436,94.4,94.4,5.0,20.0,91-100,96.0,Missing,Missing,2,Missing,Missing,Missing,0.0
23496,B,1998,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,Missing,718.0,M2,2281.0,2281,3.2,3.2,119.7,6.0,Missing,,Don't Know,Missing,4,Missing,Missing,Missing,0.0
23502,B,2015,Communication,Telecommunications;,Business Application,Customer relationship management;,Enhancement,PC,3GL,Java,60.0,S,471.0,471,7.9,7.9,16.2,3.7,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Stand alone,Missing,Missing,0.0
23512,B,2003,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;Client Server;,Enhancement,Multi,4GL,Missing,,XS,224.0,224,,,,3.6,Missing,,Missing,Missing,3,Client server,Yes,Missing,0.0
23518,B,2005,Communication,Communications;,Mathematically-Intensive Application,relatively complex application;,Enhancement,Multi,4GL,Missing,25.0,XS,626.0,626,25.0,25.0,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier with web interface,Yes,Yes,0.0
23521,B,2003,Missing,Missing,Missing,Missing,Enhancement,MF,3GL,COBOL,109.0,M1,7366.0,7366,67.6,67.6,16.0,6.8,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
23525,B,2010,Manufacturing,Manufacturing;,Business Application,Cars selling;,Enhancement,MR,3GL,Java,170.0,M1,,3894,,22.9,12.6,13.5,Missing,,Missing,Missing,8,Client server,Yes,Yes,2.0
23534,B,2010,Manufacturing,Manufacturing;,Business Application,Follow up of car failure;,Enhancement,PC,3GL,Visual Basic,52.0,S,,2460,,47.3,5.3,9.9,Missing,,Yes,Missing,8,Client server,Yes,Yes,4.0
23538,B,2013,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,30.0,S,3535.0,3535,117.8,117.8,2.0,15.0,61-70,70.0,Missing,Missing,2,Missing,Missing,Missing,0.0
23539,A,1999,Communication,Communications;,Business Application,Transaction/Production System;,Enhancement,Missing,4GL,CSP,278.0,M1,10437.0,10437,37.5,37.5,46.3,6.0,31-40,36.0,Missing,Missing,4,Missing,Missing,Missing,0.0
23543,A,1995,Communication,Communications;,Business Application,Management Information System;,New Development,MR,4GL,NATURAL,198.0,M1,3872.0,4622,19.6,23.3,16.5,12.0,3-4,3.0,Yes,Missing,5,Stand alone,Missing,Yes,4.0
23549,B,2006,Government,Government;Public Administration;,Mathematically-Intensive Application,Geographic or spatial information system;,Enhancement,PC,3GL,Java,,Missing,16028.0,16028,,,,5.7,15-20,20.0,Yes,Missing,1,Client server,Yes,Yes,1.0
23550,B,2013,Medical & Health Care,Medical and Health Care;,Missing,not recorded;,Enhancement,Missing,Missing,Missing,13.0,XS,1483.0,1483,114.1,114.1,2.6,5.0,31-40,36.0,Missing,Missing,2,Missing,Missing,Missing,0.0
23551,B,2010,Manufacturing,Manufacturing;,Business Application,Stock Management;,Enhancement,MF,Missing,Missing,332.0,M2,,4659,,14.0,59.3,5.6,Missing,,Missing,Missing,8,Stand alone,No,Yes,2.0
23552,B,2010,Wholesale & Retail,Consumer Goods;,Business Application,Promotions;,New Development,Proprietary,5GL,Proprietary Agile Platform,243.0,M1,257.0,257,1.1,1.1,121.5,2.0,Missing,,Missing,Agile Development;,5,Multi-tier with web public interface,Missing,Missing,0.0
23553,B,2000,Professional Services,Professional Services;,Business Application,Financial transaction process/accounting;,Enhancement,Multi,Missing,Centura,128.0,M1,104.0,104,0.8,0.8,98.5,1.3,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,0.0
23556,B,2004,Communication,Telecommunication;,Missing,Missing,Enhancement,Multi,4GL,DELPHI,69.0,S,190.0,190,2.8,2.8,23.0,3.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,4,Missing,Missing,Missing,2.0
23559,B,2000,Professional Services,Business Services;,Business Application,Management Information System;,New Development,MF,3GL,Java,7400.0,XL,60270.0,60270,8.1,8.1,336.4,22.0,41-50,45.0,Yes,Missing,4,Stand alone,Missing,Missing,1.0
23561,B,2002,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;,Enhancement,MF,Missing,Missing,53.0,S,159.0,159,3.0,3.0,,,Missing,,Missing,Missing,2,Missing,Missing,Yes,0.0
23565,B,2002,Financial,"Financial, Property & Business Services;",Business Application,Financial transaction process/accounting;,Enhancement,Missing,Missing,Missing,87.0,S,1652.0,1652,19.0,19.0,,,Missing,,Missing,Missing,2,Missing,Missing,Yes,0.0
23566,B,2013,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,3GL,Java,147.0,M1,3940.0,3940,26.8,26.8,147.0,1.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,0.0
23568,B,2002,Wholesale & Retail,E-Business;,Business Application,E-Business;,Enhancement,Missing,3GL,HTML,59.0,S,1153.0,1153,19.5,19.5,,,Missing,,Missing,Missing,2,Missing,Missing,Yes,0.0
23571,B,1999,Missing,Missing,Missing,Missing,Enhancement,Missing,3GL,Visual Basic,624.0,M2,3874.0,3874,6.2,6.2,89.1,7.0,9-14,11.0,Don't Know,Missing,4,Missing,Missing,Missing,0.0
23572,B,2013,Insurance,Insurance;,Business Application,Unknown;,Enhancement,Missing,3GL,COBOL,462.0,M2,2320.0,2320,5.0,5.0,118.5,3.9,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Missing,0.0
23573,B,1997,Missing,Missing,Missing,Missing,Enhancement,Missing,Missing,Missing,1238.0,L,1960.0,1960,1.6,1.6,412.7,3.0,5-8,7.0,Don't Know,Missing,4,Missing,Missing,Missing,0.0
23576,B,2006,Manufacturing,Manufacturing;,Real-Time Application,Embedded system/real-time application;,Enhancement,Multi,4GL,Missing,,XXS,273.0,273,,,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Client server,Yes,Yes,0.0
23580,B,2007,Insurance,Insurance;,Missing,Missing,New Development,PC,3GL,Java,685.0,M2,2464.0,2464,3.6,3.6,126.9,5.4,Missing,,Yes,Missing,8,Missing,Missing,Missing,1.0
23582,B,2015,Insurance,Insurance;,Business Application,Customer relationship management;,Enhancement,PC,4GL,.Net,440.0,M2,3164.0,3164,7.2,7.2,51.2,8.6,5-8,5.0,Missing,Missing,2,Stand alone,Missing,Missing,0.0
23587,A,1993,Financial,"Financial, Property & Business Services;",Business Application,Management Information System;,New Development,MR,4GL,RALLY,260.0,M1,1117.0,1306,4.3,5.0,37.1,7.0,Missing,,Missing,Missing,5,Stand alone,No,Yes,2.0
23588,A,2006,Communication,Communications;,Real-Time Application,Telecom & network management;,Enhancement,PC,3GL,C,215.0,M1,1994.0,1994,9.3,9.3,53.8,4.0,9-14,10.0,Yes,Missing,16,Client server,Yes,Yes,4.0
23595,B,2001,Manufacturing,Manufacturing;,Missing,Missing,New Development,MF,4GL,SQL,290.0,M1,1007.0,19943,3.5,68.8,18.1,16.0,21-30,21.0,Missing,Missing,2,Multi-tier,Missing,Yes,4.0
23596,B,1998,Insurance,Insurance;,Missing,Missing,New Development,MR,3GL,C++,284.0,M1,4288.0,4288,15.1,15.1,14.2,20.0,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
23606,B,2002,Missing,Maintenance;,Missing,Maintenance;,Enhancement,MF,3GL,C++,114.0,M1,3866.0,3866,33.9,33.9,,,Missing,,Missing,Missing,2,Missing,Missing,Missing,0.0
23610,B,2004,Banking,Banking;,Business Application,Financial transaction process/accounting;,Enhancement,MF,3GL,COBOL,104.0,M1,1900.0,1900,18.3,18.3,,,Missing,,Missing,Missing,3,Missing,Missing,Missing,0.0
23615,B,2014,Communication,Telecommunications;,Business Application,GEO Information Management;,Enhancement,Multi,3GL,Java,66.0,S,2429.0,2429,36.8,36.8,22.0,3.0,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,0.0
23616,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,Multi,4GL,Missing,17.0,XS,139.0,139,8.2,8.2,34.0,0.5,Missing,,Missing,Missing,2,Multi-tier / Client server,Yes,Yes,0.0
23617,B,1998,Missing,Missing,Missing,Missing,New Development,Missing,3GL,Visual Basic,1632.0,L,16702.0,16702,10.2,10.2,108.8,15.0,9-14,11.0,Don't Know,Missing,4,Missing,Missing,Missing,0.0
23619,B,2015,Insurance,Insurance;,Business Application,Management or performance reporting;,New Development,PC,3GL,Java,22.0,XS,758.0,758,34.5,34.5,14.7,1.5,3-4,3.0,Missing,Missing,2,Stand alone,Missing,Missing,0.0
23620,B,2005,Communication,Communications;,Mathematically-Intensive Application,relatively complex application;,Enhancement,Multi,4GL,Missing,136.0,M1,1804.0,1804,13.3,13.3,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Client server,Yes,Yes,0.0
23621,B,1995,Government,Government;,Business Application,Management Information System;,New Development,MF,3GL,COBOL,139.0,M1,,1888,,13.6,19.9,7.0,Missing,,No,Missing,5,Stand alone,Missing,Yes,2.0
23629,A,2007,Government,Government;,Business Application,Catalogue/register of things or events;,New Development,Multi,4GL,ASP.Net,304.0,M2,9420.0,9420,31.0,31.0,33.8,9.0,Missing,,Missing,Missing,3,Client server,Yes,Missing,0.0
23630,B,2015,Communication,Telecommunications;,Business Application,Customer relationship management;,Enhancement,Multi,4GL,Siebel,215.0,M1,3500.0,3500,16.3,16.3,59.7,3.6,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,0.0
23637,B,2001,Service Industry,Transport & Storage;,Business Application,Financial transaction process/accounting;,New Development,Multi,3GL,C,484.0,M2,3592.0,3592,7.4,7.4,51.5,9.4,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,0.0
23641,B,2001,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,Enhancement,MF,4GL,Visual Basic,169.0,M1,903.0,903,5.3,5.3,56.3,3.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,0.0
23643,B,2001,Banking,Banking;,Business Application,Financial transaction process/accounting;,Enhancement,MF,Missing,HLL/WB,24.0,XS,209.0,209,8.7,8.7,12.0,2.0,Missing,,Yes,Waterfall (incl Linear Processing & SSADM);,3,Missing,Don't Know,Yes,1.0
23655,B,2003,Missing,Missing,Missing,Missing,Enhancement,MF,3GL,COBOL,19.0,XS,173.0,173,9.1,9.1,10.6,1.8,Missing,,Missing,Missing,2,Missing,Missing,Missing,
23656,B,2015,Communication,Telecommunications;,Business Application,Management or performance reporting;,Enhancement,Multi,Missing,Missing,68.0,S,924.0,924,13.6,13.6,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier,Missing,Missing,
23657,B,2011,Electronics & Computers,Computers & Software;,Business Application,Customer relationship management;,Re-development,PC,3GL,PHP,66.0,S,390.0,426,5.9,6.5,22.0,3.0,2,2.0,Missing,Missing,3,Stand alone,Missing,Yes,
23659,B,2005,Missing,Missing,Infrastructure Software,Software development tool;,Enhancement,Multi,3GL,C++,,Missing,2091.0,2091,,,,3.1,3-4,4.0,Missing,Missing,1,Missing,No,Missing,
23665,B,2005,Missing,Content Management;,Missing,Client Server;,New Development,Multi,3GL,Visual Basic,2700.0,L,23157.0,31836,8.6,11.8,164.6,16.4,21-30,30.0,Missing,Missing,2,Client server,Yes,Yes,
23668,B,1997,Missing,Missing,Missing,Missing,New Development,Missing,Missing,Missing,323.0,M2,1586.0,1586,4.9,4.9,53.8,6.0,3-4,3.0,Yes,Missing,4,Missing,Missing,Missing,
23676,A,2008,Communication,Communications;,Business Application,Customer billing/relationship management;Billing management - Batch processing;,New Development,MF,Missing,IBM WTX,372.0,M2,2895.0,2895,7.8,7.8,,,5-8,5.0,Missing,Joint Application Development (JAD);,14,Stand alone,No,Yes,
23682,B,2001,Insurance,Insurance;,Business Application,Financial transaction process/accounting;,Enhancement,Multi,3GL,Visual Basic,582.0,M2,9264.0,9264,15.9,15.9,194.0,3.0,Missing,,No,Waterfall (incl Linear Processing & SSADM);,3,Multi-tier / Client server,Yes,Yes,
23684,B,1998,Communication,Telecommunication;,Missing,Mixed;,Enhancement,Missing,4GL,Visual Basic,,M1,1513.0,1823,,,,7.0,Missing,,No,Missing,2,Stand alone,No,Missing,
23687,B,2008,Manufacturing,Aerospace / Automotive;,Business Application,Management or performance reporting;,New Development,MR,4GL,Datastage,647.0,M2,12815.0,12815,19.8,19.8,80.9,8.0,9-14,12.0,Missing,Missing,13,Client server,Yes,Yes,
23688,B,2011,Insurance,Insurance;,Business Application,Mobile Application;,New Development,PC,3GL,iOS,30.0,S,218.0,218,7.3,7.3,11.5,2.6,Missing,,No,Missing,3,Client server,Yes,Missing,
23689,B,2006,Manufacturing,Manufacturing;,Real-Time Application,Embedded system/real-time application;,Enhancement,Missing,4GL,Missing,,M1,2708.0,2708,,,,,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
23691,B,2006,Missing,Missing,Business Application,Financial transaction process/accounting;,Enhancement,Multi,4GL,.Net,,XS,51.0,51,,,,0.48,Missing,,Missing,Waterfall (incl Linear Processing & SSADM);,3,Missing,Missing,Yes,
23694,A,2000,Communication,Communications;,Business Application,Transaction/Production System;,Enhancement,PC,3GL,COBOL,607.0,M2,3289.0,3289,5.4,5.4,60.7,10.0,15-20,15.0,Missing,Missing,5,Stand alone,No,Yes,
23696,B,1998,Missing,Missing,Missing,Missing,New Development,Missing,Missing,Data base language,71.0,S,8286.0,8286,116.7,116.7,5.9,12.0,9-14,9.0,Don't Know,Missing,4,Missing,Missing,Missing,
23697,B,2004,Manufacturing,Manufacturing;,Business Application,Management or performance reporting;,New Development,Multi,4GL,Oracle,100.0,M1,549.0,549,5.5,5.5,100.0,1.0,5-8,5.0,Missing,Missing,12,Client server,Yes,Missing,
23698,B,2002,Missing,Maintenance;,Missing,Maintenance;,Enhancement,MF,3GL,C++,515.0,M2,27251.0,27251,52.9,52.9,,,Missing,,Missing,Missing,2,Missing,Missing,Missing,
23699,B,2010,Manufacturing,Manufacturing;,Business Application,Catalogue/register of things or events;,Enhancement,Multi,4GL,ABAP,2.0,XXS,62.0,62,31.0,31.0,,,1,1.0,Missing,Missing,3,Multi-tier,Missing,Missing,
23701,B,2011,Government,Government;,Business Application,Business Application;,Enhancement,Missing,3GL,PHP,187.0,M1,215.0,215,1.1,1.1,60.3,3.1,3-4,4.0,Missing,Missing,2,Missing,Missing,Missing,
23702,A,1994,Government,Public Administration;,Business Application,Transaction/Production System;,New Development,MF,ApG,Missing,353.0,M2,23093.0,25401,65.4,72.0,29.4,12.0,21-30,21.0,Yes,Missing,5,Stand alone,No,Yes,
23708,A,2000,Communication,Communications;,Business Application,Management Information System;,Enhancement,PC,4GL,Oracle,75.0,S,569.0,686,7.6,9.1,15.0,5.0,9-14,10.0,Missing,Missing,4,Stand alone,Missing,Missing,
23712,B,2008,Communication,Communications;,Real-Time Application,Telecom & network management;,Enhancement,MR,3GL,C,187.0,M1,2075.0,2075,11.1,11.1,17.0,11.0,5-8,7.0,Missing,Missing,17,Client server,Yes,Yes,
23720,B,1999,Electronics & Computers,Engineering;Research & Development;Software Development;Client/Server architecture for Language Services;,Business Application,Management Information System;Linguistic Software;,New Development,PC,Missing,Missing,157.0,M1,,331,,2.1,172.5,0.91,Missing,,Missing,Missing,2,Missing,Missing,Yes,
23727,A,1999,Communication,Communications;,Missing,Missing,Enhancement,Missing,4GL,SQL,214.0,M1,1822.0,1822,8.5,8.5,53.5,4.0,5-8,7.0,Yes,Missing,4,Missing,Missing,Missing,
23731,B,2004,Missing,Missing,Business Application,Financial application area;,Enhancement,Multi,4GL,Missing,167.0,M1,1136.0,1136,6.8,6.8,57.6,2.9,Missing,,Missing,Missing,2,Multi-tier / Client server,Yes,Yes,
23733,B,2000,Wholesale & Retail,Wholesale & Retail Trade;,Business Application,Office Information System;,Enhancement,PC,3GL,C++,,M2,2032.0,2032,,,,,Missing,,No,Missing,4,Client server,Yes,Yes,
