isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_b,external_eef_data_quality_rating_c,external_eef_data_quality_rating_d,project_prf_development_type_new_development,project_prf_development_type_not_defined,project_prf_development_type_other,project_prf_development_type_poc,project_prf_development_type_porting,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_missing,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_relative_size_xxxl,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_interface,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_standalone,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_not_applicable,tech_tf_client_server_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
22133,2013,medical & health care,medical and health care,not recorded,missing,5.0,630.0,630.0,126.0,126.0,0.6,8.0,15_20,15.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22135,2009,banking,banking,financial transaction process/accounting,cobol,1583.0,31163.0,31163.0,19.7,19.7,26.8,6.0,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22136,1999,insurance,insurance,missing,missing,132.0,2099.0,2099.0,15.9,15.9,18.9,7.0,missing,7.0,missing,8,3,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
22141,2006,insurance,insurance,missing,cobol,18.0,215.0,215.0,11.9,11.9,2.8,6.4,missing,7.0,waterfall (incl linear processing & ssadm),3,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
22147,2005,communication,communications,relatively complex application,missing,255.0,1282.0,1282.0,5.0,5.0,26.8,6.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22148,2006,missing,missing,financial transaction process/accounting,dotnet,139.0,1300.0,1300.0,11.2,11.6,26.8,5.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22149,2004,missing,missing,missing,cobol,36.0,470.0,470.0,13.1,13.1,15.7,2.3,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22153,2013,medical & health care,medical and health care,not recorded,missing,8.0,4090.0,4090.0,511.3,511.3,0.4,22.0,81_90,82.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22155,2009,electronics & computers,computers & software,missing,abap,53.0,2600.0,2600.0,49.1,49.1,3.8,14.0,3_4,3.0,incremental,4,2,0,0,0,0,1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22156,2006,insurance,insurance,missing,pl/i,9.0,221.0,221.0,24.6,24.6,2.6,3.4,missing,7.0,waterfall (incl linear processing & ssadm),4,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22160,2000,insurance,insurance,missing,pl/i,172.0,1132.0,1132.0,6.6,6.6,43.0,4.0,missing,7.0,missing,4,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22161,2008,government,government,financial transaction process/accounting,pl/i,455.0,9301.0,9301.0,20.4,20.4,32.5,14.0,15_20,16.0,missing,14,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22163,1998,insurance,insurance,missing,cobol,3417.0,1593.0,3383.0,11.2,1.0,488.1,7.0,missing,7.0,missing,4,0,0,0,0,0,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
22164,2006,missing,missing,financial transaction process/accounting,dotnet,139.0,502.0,502.0,11.2,11.6,26.8,2.9,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22166,1998,missing,missing,missing,smalltalk,139.0,1593.0,24817.0,11.2,11.6,26.8,6.0,missing,7.0,missing,3,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22168,2003,professional services,education,financial transaction process/accounting; online analysis and reporting; space management of schools,asp,848.0,575.0,730.0,0.7,0.9,424.0,2.0,3_4,4.0,missing,11,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
22169,1999,insurance,insurance,missing,cpp,856.0,1593.0,2551.0,11.2,3.0,71.3,12.0,missing,7.0,missing,4,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
22173,2006,missing,missing,financial transaction process/accounting,dotnet,139.0,495.0,495.0,11.2,11.6,26.8,2.8,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22175,1999,manufacturing,manufacturing,trading,html,682.0,2922.0,2922.0,4.3,4.3,136.4,5.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
22177,2004,missing,missing,financial application area,java,146.0,1037.0,1037.0,7.1,7.1,30.4,4.8,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
22183,2004,financial,"financial, property & business services",client server; financial transaction process/accounting,missing,139.0,228.0,228.0,11.2,11.6,26.8,2.1,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22185,2005,banking,banking,financial transaction process/accounting,cobol,15.0,1618.0,1618.0,107.9,107.9,16.7,0.9,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22192,2007,banking,banking,financial transaction process/accounting,cobol,131.0,1549.0,1549.0,11.8,11.8,18.2,7.2,missing,7.0,missing,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22194,1998,missing,missing,missing,missing,885.0,1940.0,1940.0,2.2,2.2,147.5,6.0,5_8,7.0,missing,4,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
22198,2009,manufacturing,manufacturing,parts management,java,292.0,1593.0,4403.0,11.2,15.1,43.6,6.7,missing,7.0,missing,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22202,2006,missing,missing,financial transaction process/accounting,java,139.0,112.0,112.0,11.2,11.6,26.8,0.91,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22208,1998,communication,telecommunication,transaction/production system,cobol,139.0,7003.0,8437.0,11.2,11.6,26.8,4.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
22210,2014,communication,telecommunications,customer relationship management,java,122.0,2610.0,2610.0,21.4,21.4,27.7,4.4,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22212,2006,missing,missing,financial transaction process/accounting,java,139.0,311.0,311.0,11.2,11.6,26.8,3.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22214,2002,construction,engineering,customisation (add_ons) to a product data management system,cpp,39.0,320.0,320.0,8.2,8.2,3.5,11.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
22217,2009,manufacturing,manufacturing,parts selling,cobol,80.0,1593.0,817.0,11.2,10.2,16.0,5.0,missing,7.0,missing,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
22218,2006,missing,missing,financial transaction process/accounting,java,139.0,41.0,41.0,11.2,11.6,26.8,0.9,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
22222,1998,communication,telecommunication,transaction/production system,natural,139.0,1143.0,1377.0,11.2,11.6,26.8,4.0,missing,7.0,missing,2,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
22225,2008,government,government,management of licences and permits,java,128.0,4099.0,4099.0,32.0,32.0,5.4,23.9,missing,7.0,missing,8,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
