Unnamed_0,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business Application; Infrastructure Software;,Project_PRF_Application_Group_Infrastructure Software,Project_PRF_Application_Group_Mathematically intensive application,Project_PRF_Application_Group_Mathematically-Intensive Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_Real-Time Application,Project_PRF_Development_Type_New Development,Project_PRF_Development_Type_Re-development,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multi-tier,Tech_TF_Architecture_Multi-tier / Client server,Tech_TF_Architecture_Multi-tier with web interface,Tech_TF_Architecture_Multi-tier with web public interface,Tech_TF_Architecture_Stand alone,Tech_TF_Architecture_Stand-alone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
14739,2001,Banking,Banking;,Financial transaction process/accounting;,PL/I,28.0,XS,21.0,0.8,0.8,9.3,3.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
31295,2009,Manufacturing,Manufacturing;,Geometric design;,C++,536.0,M2,,,5.6,35.7,15.0,Missing,,Missing,8,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31845,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,6.0,XXS,1849.0,308.2,308.2,0.5,12.0,41-50,46.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20894,2006,Missing,Missing,Financial transaction process/accounting;,.Net,,S,561.0,,,,3.1,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
17982,2005,Service Industry,Transport & Storage;,Logistic or supply planning & control;,Java,710.0,M2,5622.0,7.9,7.9,101.4,7.0,Missing,,Missing,3,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12778,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M1,1550.0,,,,6.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
26218,2001,Communication,Communications;,Financial transaction process/accounting;,C,727.0,M2,1406.0,1.9,1.9,242.3,3.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
15125,2013,Communication,Telecommunications;,Customer relationship management;,Missing,223.0,M1,4883.0,21.9,21.9,24.2,9.2,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
20911,2000,Communication,Communications;,Management Information System;,C,171.0,M1,4209.0,24.6,38.5,21.4,8.0,Missing,,Missing,4,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
25456,1995,Banking,Banking;,Office Information System;,EASYTRIEVE,196.0,M1,3195.0,16.3,16.3,32.7,6.0,9-14,10.0,Missing,5,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
30815,2000,Banking,Banking;,Sales contact management;,PL/I,35.0,S,845.0,24.1,24.1,25.0,1.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
22897,2005,Government,Public Administration;,Missing,Java,194.0,M1,1279.0,6.6,6.6,19.4,10.0,Missing,,Missing,3,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
20074,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M2,896.0,,,,4.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
13446,1998,Communication,Telecommunication;,Management Information System;,Oracle,,M1,1587.0,,,,4.0,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10139,1999,Missing,Missing,Transaction/Production System;,COBOL,80.0,S,3199.0,40.0,40.0,5.8,13.7,3-4,3.5,Missing,2,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
28057,1999,Communication,Communications;,Transaction/Production System;,Visual Basic,125.0,M1,1902.0,15.2,15.2,31.3,4.0,5-8,6.0,Missing,5,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
15739,2013,Insurance,Insurance;,Unknown;,Java,66.0,S,1007.0,15.3,15.3,10.2,6.5,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28569,1999,Missing,Missing,Missing,Missing,361.0,M2,1848.0,5.1,5.1,60.2,6.0,3-4,3.0,Missing,4,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15817,1998,Insurance,Insurance;,Missing,COBOL,334.0,M2,,,8.0,37.1,9.0,Missing,,Joint Application Development (JAD);Multifunctional Teams;,6,8.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
28469,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M1,568.0,,,,3.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
19643,2010,Manufacturing,Manufacturing;,Production management;,Java,56.0,S,,,16.2,5.2,10.8,Missing,,Missing,8,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
31442,2006,Missing,Missing,Financial transaction process/accounting;,.Net,,M1,1809.0,,,,5.7,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
21778,1991,Government,Public Administration;,Missing,NATURAL,1457.0,L,14784.0,10.1,10.1,91.1,16.0,9-14,13.0,Missing,2,0.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
27114,2005,Manufacturing,Government;Defence;Aerospace / Automotive;,Software for machine control;Mathematical modelling (finance or eng.);,Assembler,347.0,M2,4550.0,13.1,13.1,17.4,20.0,5-8,7.0,Missing,14,,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
16136,2013,Insurance,Insurance;,Business Application;,C#,357.0,M2,4924.0,13.8,13.8,85.0,4.2,5-8,7.0,Missing,2,0.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18273,2013,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,5.0,XXS,974.0,194.8,194.8,0.8,6.0,9-14,13.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14955,1998,Communication,Telecommunication;,Transaction/Production System;,Oracle,,M1,5960.0,,,,3.0,Missing,,Missing,2,3.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
22192,2007,Banking,Banking;,Financial transaction process/accounting;,COBOL,131.0,M1,1549.0,11.8,11.8,18.2,7.2,Missing,,Missing,3,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25777,2004,Missing,Missing,Missing,Java,63.0,S,2391.0,38.0,38.0,,,Missing,,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
12400,1998,Government,Public Administration;Community Services;Insurance;,Transaction/Production System;,COBOL,180.0,M1,3624.0,20.1,22.4,36.0,5.0,5-8,5.0,Missing,5,8.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
21337,2002,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;,Oracle,75.0,S,303.0,4.0,4.0,,,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
24445,2006,Missing,Missing,Financial transaction process/accounting;,.Net,,M1,361.0,,,,2.1,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
18507,2013,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,12.0,XS,2189.0,182.4,182.4,0.4,27.0,15-20,17.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
13437,1993,Utilities,Energy;,Decision Support System;,SQL,575.0,M2,950.0,1.7,1.7,191.7,3.0,3-4,3.0,Missing,5,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10564,2002,Insurance,Insurance;,Financial transaction process/accounting;,Visual Basic,217.0,M1,6459.0,29.8,29.8,74.8,2.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18417,2012,Communication,Telecommunications;,Customer relationship management;,Missing,142.0,M1,1770.0,12.5,12.5,22.5,6.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
12561,1996,Medical & Health Care,Medical and Health Care;,Healthcare;,DELPHI,386.0,M2,702.0,1.8,1.8,96.5,4.0,2,2.0,Rapid Application Development (RAD);,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23573,1997,Missing,Missing,Missing,Missing,1238.0,L,1960.0,1.6,1.6,412.7,3.0,5-8,7.0,Missing,4,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
16886,2004,Missing,Missing,Financial application area;,Java,88.0,S,440.0,5.0,5.0,31.4,2.8,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
10257,1999,Communication,Communications;,Transaction/Production System;,C,307.0,M2,2994.0,9.8,11.7,23.6,13.0,9-14,11.0,Missing,4,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24488,2006,Communication,Communications;,Embedded system/real-time application;,Missing,,M1,1614.0,,,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
13020,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,7.0,XXS,1700.0,242.9,242.9,0.7,10.0,31-40,39.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
