isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,people_prf_personnel_changes,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
25426,2007,Government,government,complex process control; document management; electronic data interchange; financial transaction process/accounting; personal productivity (e.g. spreadsheet); workflow support & management,PL/I,993.0,46101.0,46101.0,46.4,46.4,13.1,11.4,0.8,87.0,15-20,15.0,missing,15,5,5.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11405,2014,Communication,telecommunications,enterprise management,Java,57.0,3826.0,3826.0,67.1,67.1,2.9,13.0,4.8,4.4,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
11528,2013,Communication,telecommunications,enterprise management,Java,147.0,2098.0,2098.0,14.3,14.3,2.9,35.9,4.8,4.1,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24743,2014,Communication,telecommunications,enterprise management,Missing,54.0,995.0,995.0,18.4,18.4,2.9,15.9,4.8,3.4,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22053,2008,Communication,communications,telecommunications,C,228.0,1792.0,1792.0,7.9,7.9,0.0,22.8,3.3,10.0,5-8,7.0,missing,16,2,0.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
28636,2008,Communication,communications,telecommunications,C,172.0,3563.0,3563.0,20.7,20.7,0.0,11.5,1.6,15.0,5-8,7.0,missing,16,2,1.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
12532,2008,Communication,communications,telecommunications,C,114.0,1622.0,1622.0,14.2,14.2,0.0,11.4,1.6,10.0,5-8,7.0,missing,16,2,1.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
30563,2000,Banking,banking,fault tolerance,C,193.0,7062.0,7062.0,9.9,10.8,2.9,30.25,4.8,7.0,Missing,7.0,missing,4,4,0.0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11164,2000,Manufacturing,manufacturing,fault tolerance,Visual Basic,107.0,1013.0,1013.0,9.5,9.5,2.9,30.25,4.8,7.0,Missing,7.0,missing,4,4,0.0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
24314,2004,Communication,telecommunication,middleware telecom switching,Visual Basic,193.0,3115.0,3630.0,9.9,10.8,2.9,30.25,4.8,4.3,5-8,5.0,missing,0,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25611,2010,Service Industry,community services,complex process control; financial transaction process/accounting; logistic or supply planning & control,ABAP,198.0,8012.0,8012.0,40.5,40.5,0.0,18.0,1.4,11.0,9-14,13.0,missing,16,4,2.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
20706,2009,Insurance,insurance,new screen design,COBOL,245.0,1065.0,1065.0,4.3,4.3,0.0,122.5,17.5,2.0,5-8,7.0,missing,2,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
28663,2008,Insurance,insurance,printing documentation design,COBOL,5.0,24.0,24.0,4.8,4.8,0.0,10.0,5.0,0.5,2,2.0,missing,2,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
11043,2008,Insurance,insurance,printing documentation design,COBOL,4.0,24.0,24.0,6.0,6.0,0.0,8.0,4.0,0.5,2,2.0,missing,2,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
18559,2009,Manufacturing,manufacturing,car embedded computer management,Java,89.0,2260.0,2421.0,9.9,27.2,0.0,8.2,4.8,10.9,Missing,7.0,missing,8,2,2.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
24555,2005,Manufacturing,manufacturing,customer billing/relationship management; document management; trading,C#,193.0,2893.0,2893.0,9.9,10.8,2.9,30.25,4.8,3.9,5-8,6.0,missing,1,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10670,2009,Manufacturing,manufacturing,manufacturing process management,Java,36.0,2260.0,400.0,9.9,11.1,0.0,12.0,4.8,3.0,Missing,7.0,missing,8,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10332,2009,Manufacturing,manufacturing,manufacturing process management,Java,34.0,2260.0,374.0,9.9,11.0,0.0,8.5,4.8,4.0,Missing,7.0,missing,8,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
18541,2010,Manufacturing,manufacturing,cost tools computing,Java,209.0,2260.0,3192.0,9.9,15.3,19.1,12.8,4.8,16.3,Missing,7.0,missing,8,2,2.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
24055,2010,Manufacturing,manufacturing,cost logistic computing,Java,350.0,2260.0,4576.0,9.9,13.1,8.6,25.5,4.8,13.7,Missing,7.0,missing,8,4,3.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
18899,2011,Manufacturing,manufacturing,parts management,COBOL,87.0,2260.0,1753.0,9.9,20.1,0.0,4.6,4.8,18.8,Missing,7.0,missing,8,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
19097,2009,Manufacturing,manufacturing,parts management,Java,222.0,2260.0,3726.0,9.9,16.8,0.0,38.9,4.8,5.7,Missing,7.0,missing,8,4,1.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
25866,2010,Manufacturing,manufacturing,parts management,PL/I,47.0,2260.0,600.0,9.9,12.8,21.3,6.4,4.8,7.4,Missing,7.0,missing,8,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
17468,2005,Communication,telecommunication,datawarehouse/ business intelligence,Informatica PowerCenter,449.0,1225.0,2299.0,2.7,5.1,167.0,8.3,2.1,54.0,3-4,4.0,missing,15,2,0.0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
15330,2004,Medical & Health Care,medical and health care,document management; logistic or supply planning & control,C#,966.0,7228.0,7228.0,7.5,7.5,2.9,64.4,3.8,15.0,15-20,17.0,missing,11,1,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
21243,2004,Missing,missing,ms billing,COBOL,20.0,941.0,941.0,47.1,47.1,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28776,2004,Missing,missing,ms billing,Perl,6.0,25.0,25.0,4.2,4.2,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10164,2004,Missing,missing,ms billing,COBOL,68.0,12702.0,12702.0,186.8,186.8,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24386,2007,Government,defence; government,reporting,COBOL,46.0,1020.0,1020.0,22.2,22.2,21.7,2.1,4.8,21.6,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
26994,2007,Government,defence; government,reporting,COBOL,26.0,538.0,538.0,20.7,20.7,38.5,1.2,4.8,21.6,Missing,7.0,missing,2,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17903,2001,Manufacturing,chemicals,information systems,Java,1557.0,6525.0,6525.0,4.2,4.2,2.9,263.9,4.8,5.9,Missing,7.0,waterfall (incl linear processing & ssadm),3,1,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
27297,2002,Communication,communications,information systems,Visual Basic,444.0,800.0,800.0,1.8,1.8,2.9,177.6,88.8,2.5,2,2.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
19310,1996,Service Industry,community services,information systems,BASIC,577.0,2944.0,2944.0,5.1,5.1,2.9,115.4,4.8,5.0,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
12573,2000,Manufacturing,manufacturing,management system,PL/SQL,1216.0,2228.0,2228.0,1.8,1.8,2.9,357.6,4.8,3.4,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
15240,1998,Banking,banking,management system,PL/I,228.0,8631.0,8631.0,37.9,37.9,2.9,28.9,4.8,7.9,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28193,2001,Insurance,insurance,management system,COBOL,45.0,240.0,240.0,5.3,5.3,2.9,15.0,4.8,3.0,Missing,7.0,waterfall (incl linear processing & ssadm),3,0,0.0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
25741,2000,Communication,communications,equipment management,SQL,109.0,2516.0,2516.0,23.1,23.1,2.9,13.6,4.8,8.0,Missing,7.0,rapid application development (rad),5,10,0.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
