isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_relative_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,external_eef_data_quality_rating_b,project_prf_application_group_business_application,project_prf_application_group_business_application__infrastructure_software,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_real_time_application,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_hand_held,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_Missing,_case_tool_used_don_t_know,_case_tool_used_no,_case_tool_used_yes,tech_tf_architecture_don_t_know,tech_tf_architecture_no,tech_tf_architecture_not_applicable,tech_tf_architecture_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
24100,2003,communication,communications,business; customer billing/relationship management,cobol,106.0,m1,1359.0,2123,12.8,20.0,35.3,3.0,Missing,,Missing,9,,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24101,2014,communication,telecommunications,customer relationship management,visual basic,358.0,m2,8912.0,8912,24.9,24.9,81.4,4.4,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24102,1998,Missing,Missing,Missing,Missing,74.0,s,1419.0,1419,19.2,19.2,12.3,6.0,5-8,6.0,Missing,4,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
24104,2006,communication,communications,embedded system/real-time application,Missing,,m1,2372.0,2372,,,,,Missing,,waterfall incl linear processing & ssadm,3,,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24106,2002,Missing,local,local,c,219.0,m1,3385.0,3385,15.5,15.5,,,Missing,,Missing,2,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24109,2015,communication,telecommunications,online analysis and reporting,java,64.0,s,1444.0,1444,22.6,22.6,7.8,8.2,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24110,1999,insurance,insurance,financial transaction process/accounting,visual basic,201.0,m1,5232.0,5232,26.0,26.0,50.3,4.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
24113,1999,communication,communications,transaction/production system,oracle,193.0,m1,5690.0,5690,29.5,29.5,48.3,4.0,9-14,11.0,Missing,5,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24120,2013,communication,telecommunications,online. esales,Missing,119.0,m1,3727.0,3727,31.3,31.3,42.5,2.8,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24121,2013,medical & health care,medical and health care,not recorded,Missing,21.0,xs,3189.0,3189,151.9,151.9,1.5,14.0,41-50,47.0,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24124,2004,insurance,insurance,Missing,pl/i,213.0,m1,1116.0,1116,5.2,5.2,42.6,5.0,Missing,,waterfall incl linear processing & ssadm,4,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24125,2001,mining,oil & petroleum,complex process control,cobol,149.0,m1,1089.0,1089,7.3,7.3,37.3,4.0,Missing,,waterfall incl linear processing & ssadm,3,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
24126,1998,government,community services; insurance; public administration,transaction/production system,cobol,34.0,s,450.0,500,13.2,14.7,6.8,5.0,2,2.0,Missing,5,,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
24129,1995,Missing,Missing,Missing,sql,3210.0,xl,43300.0,43300,13.5,13.5,103.5,31.0,31-40,40.0,Missing,4,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
24131,2002,banking,banking,financial transaction process/accounting,pl/i,75.0,s,496.0,496,6.6,6.6,18.8,4.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
24135,2014,communication,telecommunications,stock control & order processing,Missing,124.0,m1,1649.0,1649,13.3,13.3,41.3,3.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24139,2009,government,government,business application,oracle,123.0,m1,550.0,550,4.5,4.5,55.9,2.2,Missing,,Missing,2,,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24145,2006,manufacturing,manufacturing,embedded system/real-time application,Missing,,xs,763.0,763,,,,,Missing,,waterfall incl linear processing & ssadm,3,,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
24146,2010,manufacturing,manufacturing,follow up of the production in factories,visual basic,151.0,m1,,3765,,24.9,13.9,10.9,Missing,,Missing,8,,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
24151,2004,Missing,Missing,financial application area,Missing,89.0,s,1032.0,1032,11.6,11.6,23.4,3.8,Missing,,Missing,2,,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24152,2005,electronics & computers,software products,Missing,java,,Missing,3082.0,3203,,,,10.5,5-8,5.0,Missing,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24154,2000,insurance,insurance,Missing,Missing,562.0,m2,4958.0,4958,8.8,8.8,80.3,7.0,Missing,,Missing,4,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
24160,2013,medical & health care,medical and health care,not recorded,Missing,33.0,s,2066.0,2066,62.6,62.6,3.7,9.0,41-50,46.0,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24163,1999,communication,communications,transaction/production system,ads/online,164.0,m1,3580.0,3580,21.8,21.8,12.6,13.0,9-14,14.0,Missing,4,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
24168,2013,medical & health care,medical and health care,not recorded,Missing,36.0,s,3346.0,3346,92.9,92.9,2.1,17.0,41-50,45.0,Missing,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24169,2004,Missing,Missing,mainframe,cobol,,Missing,6507.0,6533,,,,,5-8,8.0,Missing,0,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24172,1996,electronics & computers,computers & software,packaged software,delphi,627.0,m2,4369.0,4369,7.0,7.0,156.8,4.0,5-8,7.0,rapid application development rad,2,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24176,2014,communication,telecommunications,billing and erp,java,144.0,m1,7902.0,7902,54.9,54.9,26.2,5.5,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24180,2009,manufacturing,manufacturing,reporting on factoring process,java,234.0,m1,,2710,,11.6,46.8,5.0,Missing,,Missing,8,,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
24182,2003,insurance,insurance,Missing,visual basic,180.0,m1,3558.0,3558,19.8,19.8,20.0,9.0,Missing,,Missing,9,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24188,2004,insurance,insurance,Missing,pl/i,406.0,m2,3413.0,3413,8.4,8.4,67.7,6.0,Missing,,waterfall incl linear processing & ssadm,4,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24189,2003,Missing,Missing,Missing,cobol,40.0,s,3186.0,3186,79.7,79.7,8.2,4.9,Missing,,Missing,2,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24193,2005,banking,banking,Missing,script language,,Missing,3246.0,3684,,,,6.6,9-14,13.0,Missing,0,,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
24194,2012,communication,telecommunications,customer relationship management,siebel,51.0,s,1694.0,1694,33.2,33.2,12.8,4.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
24200,2004,service industry,community services,geographic or spatial information system; online analysis and reporting,c#,354.0,m2,5841.0,5841,16.5,16.5,35.4,10.0,9-14,10.0,Missing,15,,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
24204,2005,government,government; public administration,"job, case, incident, project management",java,,Missing,2901.0,2901,,,,4.2,3-4,4.0,waterfall incl linear processing & ssadm,2,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
24209,2004,insurance,insurance,Missing,pl/i,276.0,m1,2550.0,2550,9.2,9.2,46.0,6.0,Missing,,waterfall incl linear processing & ssadm,4,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24210,2014,insurance,insurance,unknown,pl/sql,159.0,m1,313.0,313,2.0,2.0,17.7,9.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24218,2004,Missing,Missing,financial application area,java,283.0,m1,2321.0,2321,8.2,8.2,48.0,5.9,Missing,,Missing,2,,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24221,1999,Missing,Missing,management information system,Missing,100.0,m1,,3388,,33.9,,,Missing,,Missing,3,,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
24223,2013,insurance,insurance,unknown,Missing,193.0,m1,1502.0,1502,7.8,7.8,64.3,3.0,Missing,,waterfall incl linear processing & ssadm,3,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24225,1997,Missing,Missing,Missing,Missing,118.0,m1,1603.0,1603,13.6,13.6,14.8,8.0,5-8,5.0,Missing,4,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
24226,2007,medical & health care,medical and health care,Missing,c#,,Missing,1344.0,1344,,,,16.0,3-4,3.0,waterfall incl linear processing & ssadm,2,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
24227,2005,government,government,management of licences and permits,cool:gen,262.0,m1,12657.0,12657,48.3,48.3,17.5,15.0,Missing,,Missing,9,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
